"","Quad","Year","trackID","Treatment","Pasture","basalArea_genet","logsize","survives_tplus1","size_tplus1"
"624","gzgz_5a",2005,"BOUGRA_1997_1","gzgz","5a",0.165276147717052,-1.8001375814995,1,0.0818564747422544
"625","gzgz_5a",2006,"BOUGRA_1997_1","gzgz","5a",0.0818564747422544,-2.50278787331801,1,0.182718146264942
"626","gzgz_5a",2007,"BOUGRA_1997_1","gzgz","5a",0.182718146264942,-1.69981049778847,1,0.157616241521157
"627","gzgz_5a",2008,"BOUGRA_1997_1","gzgz","5a",0.157616241521157,-1.84759205153091,1,0.362442644996409
"628","gzgz_5a",2009,"BOUGRA_1997_1","gzgz","5a",0.362442644996409,-1.01488903790518,1,0.480216938011201
"630","gzgz_5a",2004,"BOUGRA_2004_1","gzgz","5a",2.49999999999998e-05,-10.5966347330961,0,NA
"631","gzgz_5a",2004,"BOUGRA_2004_2","gzgz","5a",2.49999999999998e-05,-10.5966347330961,0,NA
"632","gzgz_5a",2005,"BOUGRA_2005_1","gzgz","5a",0.00125093328332579,-6.68386537959432,1,0.0127695503591168
"633","gzgz_5a",2007,"BOUGRA_2005_1","gzgz","5a",0.0127695503591168,-4.36069182027672,1,0.00813730561105641
"634","gzgz_5a",2008,"BOUGRA_2005_1","gzgz","5a",0.00813730561105641,-4.811296159775,1,0.0117586565641588
"636","gzgz_5a",2005,"BOUGRA_2005_2","gzgz","5a",0.000741739913530687,-7.20651189709182,1,0.00268387498922999
"637","gzgz_5a",2007,"BOUGRA_2005_2","gzgz","5a",0.00268387498922999,-5.92049363725026,1,0.000390006086752531
"638","gzgz_5a",2008,"BOUGRA_2005_2","gzgz","5a",0.000390006086752531,-7.8493482119046,1,0.00023111055832963
"639","gzgz_5a",2009,"BOUGRA_2005_2","gzgz","5a",0.00023111055832963,-8.37261435445093,1,0.0012331973188211
"641","gzgz_5a",2005,"BOUGRA_2005_3","gzgz","5a",0.00169307805058439,-6.38120707495382,1,0.00810844003774578
"642","gzgz_5a",2007,"BOUGRA_2005_3","gzgz","5a",0.00810844003774578,-4.81484977981945,1,0.00577134682083173
"643","gzgz_5a",2008,"BOUGRA_2005_3","gzgz","5a",0.00577134682083173,-5.15484980787804,1,0.00596438234806286
"644","gzgz_5a",2009,"BOUGRA_2005_3","gzgz","5a",0.00596438234806286,-5.12194977480142,1,0.00851259160228166
"646","gzgz_5a",2005,"BOUGRA_2005_4","gzgz","5a",0.000324862931780862,-8.03210721296197,1,0.0156550002821424
"647","gzgz_5a",2007,"BOUGRA_2005_4","gzgz","5a",0.0156550002821424,-4.15696490618126,1,0.00818186280948319
"648","gzgz_5a",2008,"BOUGRA_2005_4","gzgz","5a",0.00818186280948319,-4.80583542697273,0,NA
"649","gzgz_5a",2007,"BOUGRA_2007_1","gzgz","5a",0.000859200161188294,-7.05950864660693,1,0.000524898633032787
"650","gzgz_5a",2008,"BOUGRA_2007_1","gzgz","5a",0.000524898633032787,-7.55230539395253,1,0.00169682787116874
"651","gzgz_5a",2009,"BOUGRA_2007_1","gzgz","5a",0.00169682787116874,-6.37899472912455,1,0.001615104958585
"653","gzgz_5a",2007,"BOUGRA_2007_10","gzgz","5a",0.000479774961545913,-7.64219339411022,1,0.000197298459151046
"654","gzgz_5a",2008,"BOUGRA_2007_10","gzgz","5a",0.000197298459151046,-8.53079295464159,0,NA
"655","gzgz_5a",2007,"BOUGRA_2007_11","gzgz","5a",0.00106997004650483,-6.84012462482088,1,0.00022525212569223
"656","gzgz_5a",2008,"BOUGRA_2007_11","gzgz","5a",0.00022525212569223,-8.39829022448493,0,NA
"657","gzgz_5a",2007,"BOUGRA_2007_12","gzgz","5a",0.000841604957634293,-7.08019982527302,1,0.00160914137674776
"658","gzgz_5a",2008,"BOUGRA_2007_12","gzgz","5a",0.00160914137674776,-6.43205454861204,0,NA
"659","gzgz_5a",2007,"BOUGRA_2007_13","gzgz","5a",0.000872960134232715,-7.04362066842198,1,0.000842264909581442
"660","gzgz_5a",2008,"BOUGRA_2007_13","gzgz","5a",0.000842264909581442,-7.07941597374888,0,NA
"661","gzgz_5a",2007,"BOUGRA_2007_14","gzgz","5a",0.000365320007729072,-7.9147368549838,0,NA
"662","gzgz_5a",2007,"BOUGRA_2007_15","gzgz","5a",0.00033658499333147,-7.99665986029272,1,0.000716265630357967
"663","gzgz_5a",2008,"BOUGRA_2007_15","gzgz","5a",0.000716265630357967,-7.24145946768412,0,NA
"664","gzgz_5a",2007,"BOUGRA_2007_16","gzgz","5a",0.000553679980118929,-7.49892369133782,1,0.00200819007282991
"665","gzgz_5a",2008,"BOUGRA_2007_16","gzgz","5a",0.00200819007282991,-6.2105214238486,0,NA
"666","gzgz_5a",2007,"BOUGRA_2007_17","gzgz","5a",0.000383750014860364,-7.86551922033879,1,0.00124836352937378
"667","gzgz_5a",2008,"BOUGRA_2007_17","gzgz","5a",0.00124836352937378,-6.68592176188915,0,NA
"668","gzgz_5a",2007,"BOUGRA_2007_18","gzgz","5a",0.00207094998018586,-6.17974784935391,1,0.00141736789441417
"669","gzgz_5a",2008,"BOUGRA_2007_18","gzgz","5a",0.00141736789441417,-6.55895372288588,1,0.00219259350574088
"671","gzgz_5a",2007,"BOUGRA_2007_19","gzgz","5a",0.00119042507111586,-6.733444833022,0,NA
"672","gzgz_5a",2007,"BOUGRA_2007_2","gzgz","5a",0.00290947753804915,-5.8397817541073,1,0.000241879496576651
"673","gzgz_5a",2008,"BOUGRA_2007_2","gzgz","5a",0.000241879496576651,-8.32707090385525,1,0.000191609361542785
"675","gzgz_5a",2007,"BOUGRA_2007_20","gzgz","5a",0.0016685349395891,-6.39580931927343,1,0.000459670343526086
"676","gzgz_5a",2008,"BOUGRA_2007_20","gzgz","5a",0.000459670343526086,-7.68500096990207,0,NA
"677","gzgz_5a",2007,"BOUGRA_2007_21","gzgz","5a",0.000493520008846203,-7.61394715513818,1,0.000523482288523477
"678","gzgz_5a",2008,"BOUGRA_2007_21","gzgz","5a",0.000523482288523477,-7.55500736103696,0,NA
"679","gzgz_5a",2007,"BOUGRA_2007_22","gzgz","5a",0.000282119997650205,-8.17317805395336,1,0.000471315974268715
"680","gzgz_5a",2008,"BOUGRA_2007_22","gzgz","5a",0.000471315974268715,-7.65998183055272,0,NA
"681","gzgz_5a",2007,"BOUGRA_2007_23","gzgz","5a",0.000477570034524052,-7.64679973963804,0,NA
"682","gzgz_5a",2007,"BOUGRA_2007_24","gzgz","5a",0.0011544350224189,-6.7641442127641,1,0.00203579639438605
"683","gzgz_5a",2008,"BOUGRA_2007_24","gzgz","5a",0.00203579639438605,-6.19686818805181,0,NA
"684","gzgz_5a",2007,"BOUGRA_2007_25","gzgz","5a",0.000431514999109523,-7.74820828765205,1,0.000100907175650889
"685","gzgz_5a",2008,"BOUGRA_2007_25","gzgz","5a",0.000100907175650889,-9.20130951667262,0,NA
"686","gzgz_5a",2007,"BOUGRA_2007_26","gzgz","5a",0.000387814960816288,-7.85498223720907,0,NA
"687","gzgz_5a",2007,"BOUGRA_2007_27","gzgz","5a",0.000500211463151105,-7.60047962264799,0,NA
"688","gzgz_5a",2007,"BOUGRA_2007_28","gzgz","5a",0.00102190508022816,-6.88608666800299,0,NA
"689","gzgz_5a",2007,"BOUGRA_2007_29","gzgz","5a",0.000505019917363089,-7.59091268914371,1,0.00101106091178635
"690","gzgz_5a",2008,"BOUGRA_2007_29","gzgz","5a",0.00101106091178635,-6.89675509171187,0,NA
"691","gzgz_5a",2007,"BOUGRA_2007_3","gzgz","5a",0.000660674972557354,-7.32224855983759,1,0.00122022211296069
"692","gzgz_5a",2008,"BOUGRA_2007_3","gzgz","5a",0.00122022211296069,-6.70872237700401,1,0.000823639981119975
"694","gzgz_5a",2007,"BOUGRA_2007_30","gzgz","5a",0.00110297998793741,-6.8097396821778,1,0.00128363929858341
"695","gzgz_5a",2008,"BOUGRA_2007_30","gzgz","5a",0.00128363929858341,-6.65805603328619,1,0.00235687194252586
"696","gzgz_5a",2009,"BOUGRA_2007_30","gzgz","5a",0.00235687194252586,-6.05041998721015,1,0.00366306408433454
"698","gzgz_5a",2007,"BOUGRA_2007_31","gzgz","5a",0.00080662520277673,-7.12265143031921,1,0.000173824308516328
"699","gzgz_5a",2008,"BOUGRA_2007_31","gzgz","5a",0.000173824308516328,-8.65746549003211,0,NA
"700","gzgz_5a",2007,"BOUGRA_2007_32","gzgz","5a",2.49999999999994e-05,-10.5966347330961,0,NA
"701","gzgz_5a",2007,"BOUGRA_2007_33","gzgz","5a",2.5e-05,-10.5966347330961,0,NA
"702","gzgz_5a",2007,"BOUGRA_2007_4","gzgz","5a",0.00196325576575295,-6.23315107887268,1,0.00054274948657813
"703","gzgz_5a",2008,"BOUGRA_2007_4","gzgz","5a",0.00054274948657813,-7.51886269517015,1,0.00125837628743782
"704","gzgz_5a",2009,"BOUGRA_2007_4","gzgz","5a",0.00125837628743782,-6.67793304981969,1,0.00280303741568535
"706","gzgz_5a",2007,"BOUGRA_2007_5","gzgz","5a",0.00116870763884705,-6.75185672285499,1,0.00101522497981962
"707","gzgz_5a",2008,"BOUGRA_2007_5","gzgz","5a",0.00101522497981962,-6.89264503605553,1,0.0027144217253442
"709","gzgz_5a",2007,"BOUGRA_2007_6","gzgz","5a",0.000632592806270935,-7.36568361884418,1,0.000286900134936164
"710","gzgz_5a",2008,"BOUGRA_2007_6","gzgz","5a",0.000286900134936164,-8.15637636465234,0,NA
"711","gzgz_5a",2007,"BOUGRA_2007_7","gzgz","5a",0.000697420035773471,-7.26812269489326,0,NA
"712","gzgz_5a",2007,"BOUGRA_2007_8","gzgz","5a",0.00104723994355927,-6.8615972008958,1,0.000538717152302663
"713","gzgz_5a",2008,"BOUGRA_2007_8","gzgz","5a",0.000538717152302663,-7.52631988860895,1,0.00156445263581193
"715","gzgz_5a",2007,"BOUGRA_2007_9","gzgz","5a",0.00122537504456104,-6.70450832301716,0,NA
"717","gzgz_5b",1997,"BOUGRA_1997_1","gzgz","5b",0.368388820427948,-0.99861632134823,1,0.249431604391747
"718","gzgz_5b",1998,"BOUGRA_1997_1","gzgz","5b",0.249431604391747,-1.38857053206565,1,0.199388422490282
"719","gzgz_5b",1999,"BOUGRA_1997_1","gzgz","5b",0.199388422490282,-1.61250048487384,1,0.308195752313397
"720","gzgz_5b",2001,"BOUGRA_1997_1","gzgz","5b",0.308195752313397,-1.17702013843186,1,0.250481572913851
"721","gzgz_5b",2002,"BOUGRA_1997_1","gzgz","5b",0.250481572913851,-1.38436992238513,1,0.342572733705454
"722","gzgz_5b",2003,"BOUGRA_1997_1","gzgz","5b",0.342572733705454,-1.07127128264149,1,0.059586240681266
"723","gzgz_5b",2004,"BOUGRA_1997_1","gzgz","5b",0.059586240681266,-2.82033059261593,1,0.0903583986669445
"724","gzgz_5b",2005,"BOUGRA_1997_1","gzgz","5b",0.0903583986669445,-2.40397130924206,1,0.149822642666871
"725","gzgz_5b",2006,"BOUGRA_1997_1","gzgz","5b",0.149822642666871,-1.89830306667209,1,0.200697282155296
"726","gzgz_5b",2007,"BOUGRA_1997_1","gzgz","5b",0.200697282155296,-1.60595756509866,1,0.288305479554411
"727","gzgz_5b",2008,"BOUGRA_1997_1","gzgz","5b",0.288305479554411,-1.24373466808617,1,0.338201813122376
"728","gzgz_5b",2009,"BOUGRA_1997_1","gzgz","5b",0.338201813122376,-1.08411248143689,1,0.493372311768774
"730","gzgz_5b",1999,"BOUGRA_1999_1","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"731","gzgz_5b",1999,"BOUGRA_1999_2","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"732","gzgz_5b",1999,"BOUGRA_1999_3","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"733","gzgz_5b",2001,"BOUGRA_2001_1","gzgz","5b",0.000992102957669247,-6.91568366809197,0,NA
"734","gzgz_5b",2001,"BOUGRA_2001_10","gzgz","5b",2.49999999999995e-05,-10.5966347330961,0,NA
"735","gzgz_5b",2001,"BOUGRA_2001_11","gzgz","5b",2.4999999999999e-05,-10.5966347330961,1,4.9999999999998e-05
"736","gzgz_5b",2002,"BOUGRA_2001_11","gzgz","5b",4.9999999999998e-05,-9.90348755253617,1,0.000797075027704754
"737","gzgz_5b",2004,"BOUGRA_2001_11","gzgz","5b",0.000797075027704754,-7.13456174595761,1,2.4999999999999e-05
"738","gzgz_5b",2005,"BOUGRA_2001_11","gzgz","5b",2.4999999999999e-05,-10.5966347330961,0,NA
"739","gzgz_5b",2001,"BOUGRA_2001_12","gzgz","5b",2.4999999999999e-05,-10.5966347330961,1,7.49999999999969e-05
"740","gzgz_5b",2002,"BOUGRA_2001_12","gzgz","5b",7.49999999999969e-05,-9.498022444428,1,0.00409547004124665
"741","gzgz_5b",2004,"BOUGRA_2001_12","gzgz","5b",0.00409547004124665,-5.49787378407709,1,0.000281195067591461
"742","gzgz_5b",2005,"BOUGRA_2001_12","gzgz","5b",0.000281195067591461,-8.17646193875251,1,0.0032634348583339
"743","gzgz_5b",2006,"BOUGRA_2001_12","gzgz","5b",0.0032634348583339,-5.72497500076421,1,0.00262591999369858
"744","gzgz_5b",2007,"BOUGRA_2001_12","gzgz","5b",0.00262591999369858,-5.94232397055021,1,0.00271938170411201
"745","gzgz_5b",2008,"BOUGRA_2001_12","gzgz","5b",0.00271938170411201,-5.90735073917883,1,0.00070055826084128
"747","gzgz_5b",2001,"BOUGRA_2001_2","gzgz","5b",0.00318703650968349,-5.74866378779721,1,0.0031998313346359
"748","gzgz_5b",2002,"BOUGRA_2001_2","gzgz","5b",0.0031998313346359,-5.74465717849185,1,0.00195971621112519
"749","gzgz_5b",2004,"BOUGRA_2001_2","gzgz","5b",0.00195971621112519,-6.23495560646508,1,0.00257614505923296
"750","gzgz_5b",2006,"BOUGRA_2001_2","gzgz","5b",0.00257614505923296,-5.96146116051144,1,0.00114484911247421
"751","gzgz_5b",2007,"BOUGRA_2001_2","gzgz","5b",0.00114484911247421,-6.77248243015812,1,0.000276551439203839
"752","gzgz_5b",2008,"BOUGRA_2001_2","gzgz","5b",0.000276551439203839,-8.19311371740103,1,2.49999999999995e-05
"753","gzgz_5b",2009,"BOUGRA_2001_2","gzgz","5b",2.49999999999995e-05,-10.5966347330961,1,0.000279140529629846
"755","gzgz_5b",2001,"BOUGRA_2001_3","gzgz","5b",0.000544276320483323,-7.5160534980023,1,4.9999999999999e-05
"756","gzgz_5b",2002,"BOUGRA_2001_3","gzgz","5b",4.9999999999999e-05,-9.90348755253615,1,0.000325875001707575
"757","gzgz_5b",2004,"BOUGRA_2001_3","gzgz","5b",0.000325875001707575,-8.02899668047064,1,0.000580870018801644
"758","gzgz_5b",2005,"BOUGRA_2001_3","gzgz","5b",0.000580870018801644,-7.450983545932,1,0.00180181006593302
"759","gzgz_5b",2007,"BOUGRA_2001_3","gzgz","5b",0.00180181006593302,-6.31896352716413,1,0.0015528506923578
"760","gzgz_5b",2008,"BOUGRA_2001_3","gzgz","5b",0.0015528506923578,-6.46766288086838,0,NA
"761","gzgz_5b",2001,"BOUGRA_2001_4","gzgz","5b",0.0120769125925007,-4.41645969923263,1,0.00657938278458556
"762","gzgz_5b",2002,"BOUGRA_2001_4","gzgz","5b",0.00657938278458556,-5.02381433977929,1,0.00521955997134622
"763","gzgz_5b",2004,"BOUGRA_2001_4","gzgz","5b",0.00521955997134622,-5.25534217731772,1,0.00211653503359223
"764","gzgz_5b",2005,"BOUGRA_2001_4","gzgz","5b",0.00211653503359223,-6.15797494553352,1,0.00642183236778031
"765","gzgz_5b",2006,"BOUGRA_2001_4","gzgz","5b",0.00642183236778031,-5.04805178646143,1,0.00778003484920253
"766","gzgz_5b",2007,"BOUGRA_2001_4","gzgz","5b",0.00778003484920253,-4.85619446146992,1,0.00805980073323903
"767","gzgz_5b",2008,"BOUGRA_2001_4","gzgz","5b",0.00805980073323903,-4.82086644569241,1,0.0917066310684191
"768","gzgz_5b",2009,"BOUGRA_2001_4","gzgz","5b",0.0917066310684191,-2.38916058970144,1,0.00178974457930083
"770","gzgz_5b",2001,"BOUGRA_2001_5","gzgz","5b",0.00124953225729848,-6.68498599185725,1,0.00315114196366756
"771","gzgz_5b",2002,"BOUGRA_2001_5","gzgz","5b",0.00315114196366756,-5.75999036369361,1,0.00481413629725429
"772","gzgz_5b",2004,"BOUGRA_2001_5","gzgz","5b",0.00481413629725429,-5.3361986273394,1,0.00438574386966664
"773","gzgz_5b",2005,"BOUGRA_2001_5","gzgz","5b",0.00438574386966664,-5.42939602794045,1,0.00830282636744864
"774","gzgz_5b",2006,"BOUGRA_2001_5","gzgz","5b",0.00830282636744864,-4.79115929594684,1,0.00375293203254652
"775","gzgz_5b",2007,"BOUGRA_2001_5","gzgz","5b",0.00375293203254652,-5.58521786915937,0,NA
"776","gzgz_5b",2001,"BOUGRA_2001_6","gzgz","5b",2.49999999999994e-05,-10.5966347330961,0,NA
"777","gzgz_5b",2001,"BOUGRA_2001_7","gzgz","5b",2.49999999999995e-05,-10.5966347330961,0,NA
"778","gzgz_5b",2001,"BOUGRA_2001_8","gzgz","5b",2.49999999999995e-05,-10.5966347330961,0,NA
"779","gzgz_5b",2001,"BOUGRA_2001_9","gzgz","5b",2.4999999999999e-05,-10.5966347330961,1,0.000529949039002787
"780","gzgz_5b",2002,"BOUGRA_2001_9","gzgz","5b",0.000529949039002787,-7.54272970886602,1,0.00044523273953325
"781","gzgz_5b",2004,"BOUGRA_2001_9","gzgz","5b",0.00044523273953325,-7.71691340233311,1,0.00975632998912899
"782","gzgz_5b",2006,"BOUGRA_2001_9","gzgz","5b",0.00975632998912899,-4.62983897497653,1,0.0110984398292259
"783","gzgz_5b",2007,"BOUGRA_2001_9","gzgz","5b",0.0110984398292259,-4.50095073646835,1,0.0147700473046556
"784","gzgz_5b",2008,"BOUGRA_2001_9","gzgz","5b",0.0147700473046556,-4.2151539796914,1,0.00554048287913313
"785","gzgz_5b",2009,"BOUGRA_2001_9","gzgz","5b",0.00554048287913313,-5.19567361972296,1,0.00296355147703333
"787","gzgz_5b",2002,"BOUGRA_2002_1","gzgz","5b",0.00122048613585368,-6.70850602759465,1,2.49999999999998e-05
"788","gzgz_5b",2004,"BOUGRA_2002_1","gzgz","5b",2.49999999999998e-05,-10.5966347330961,0,NA
"789","gzgz_5b",2002,"BOUGRA_2002_10","gzgz","5b",0.00201253918738763,-6.20835807686728,1,0.00183286494883303
"790","gzgz_5b",2004,"BOUGRA_2002_10","gzgz","5b",0.00183286494883303,-6.30187499050773,0,NA
"791","gzgz_5b",2002,"BOUGRA_2002_11","gzgz","5b",0.000422886446166368,-7.76840686373609,1,0.00099463992671013
"792","gzgz_5b",2004,"BOUGRA_2002_11","gzgz","5b",0.00099463992671013,-6.91312976900442,1,0.00569431741410815
"793","gzgz_5b",2006,"BOUGRA_2002_11","gzgz","5b",0.00569431741410815,-5.16828654631503,1,0.00112830002874728
"794","gzgz_5b",2007,"BOUGRA_2002_11","gzgz","5b",0.00112830002874728,-6.78704317834148,0,NA
"795","gzgz_5b",2002,"BOUGRA_2002_12","gzgz","5b",0.00161830039385944,-6.42637882006295,1,2.50000000000001e-05
"796","gzgz_5b",2004,"BOUGRA_2002_12","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"797","gzgz_5b",2002,"BOUGRA_2002_13","gzgz","5b",0.000118319333881479,-9.04212336938252,0,NA
"798","gzgz_5b",2002,"BOUGRA_2002_14","gzgz","5b",2.50000000000001e-05,-10.5966347330961,1,2.50000000000001e-05
"799","gzgz_5b",2004,"BOUGRA_2002_14","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"800","gzgz_5b",2002,"BOUGRA_2002_15","gzgz","5b",2.50000000000001e-05,-10.5966347330961,1,0.000662129951517999
"801","gzgz_5b",2004,"BOUGRA_2002_15","gzgz","5b",0.000662129951517999,-7.32004871990516,0,NA
"802","gzgz_5b",2002,"BOUGRA_2002_16","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"803","gzgz_5b",2002,"BOUGRA_2002_17","gzgz","5b",2.50000000000001e-05,-10.5966347330961,1,5.00000000000001e-05
"804","gzgz_5b",2004,"BOUGRA_2002_17","gzgz","5b",5.00000000000001e-05,-9.90348755253613,1,0.000165379931991391
"805","gzgz_5b",2006,"BOUGRA_2002_17","gzgz","5b",0.000165379931991391,-8.70726511289666,0,NA
"806","gzgz_5b",2002,"BOUGRA_2002_18","gzgz","5b",2.5e-05,-10.5966347330961,1,0.00023913000573772
"807","gzgz_5b",2004,"BOUGRA_2002_18","gzgz","5b",0.00023913000573772,-8.33850319686219,0,NA
"808","gzgz_5b",2002,"BOUGRA_2002_19","gzgz","5b",2.49999999999998e-05,-10.5966347330961,0,NA
"809","gzgz_5b",2002,"BOUGRA_2002_2","gzgz","5b",0.000332658997405559,-8.00839262447777,0,NA
"810","gzgz_5b",2002,"BOUGRA_2002_20","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"811","gzgz_5b",2002,"BOUGRA_2002_21","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"812","gzgz_5b",2002,"BOUGRA_2002_22","gzgz","5b",2.50000000000001e-05,-10.5966347330961,1,0.00125961006775549
"813","gzgz_5b",2004,"BOUGRA_2002_22","gzgz","5b",0.00125961006775549,-6.67695307594981,0,NA
"814","gzgz_5b",2002,"BOUGRA_2002_23","gzgz","5b",2.50000000000001e-05,-10.5966347330961,1,0.00044399497144016
"815","gzgz_5b",2004,"BOUGRA_2002_23","gzgz","5b",0.00044399497144016,-7.71969732118141,1,0.00527792252317281
"816","gzgz_5b",2006,"BOUGRA_2002_23","gzgz","5b",0.00527792252317281,-5.24422272021056,1,0.00040962994856045
"817","gzgz_5b",2007,"BOUGRA_2002_23","gzgz","5b",0.00040962994856045,-7.8002563703092,0,NA
"818","gzgz_5b",2002,"BOUGRA_2002_24","gzgz","5b",2.5e-05,-10.5966347330961,1,0.000335745021390241
"819","gzgz_5b",2004,"BOUGRA_2002_24","gzgz","5b",0.000335745021390241,-7.9991585509948,1,0.00376242512370724
"820","gzgz_5b",2006,"BOUGRA_2002_24","gzgz","5b",0.00376242512370724,-5.58269154978098,1,0.00132876494372642
"821","gzgz_5b",2007,"BOUGRA_2002_24","gzgz","5b",0.00132876494372642,-6.62350538191686,0,NA
"822","gzgz_5b",2002,"BOUGRA_2002_25","gzgz","5b",2.49999999999998e-05,-10.5966347330961,0,NA
"823","gzgz_5b",2002,"BOUGRA_2002_26","gzgz","5b",2.50000000000001e-05,-10.5966347330961,1,0.000679299903547847
"824","gzgz_5b",2004,"BOUGRA_2002_26","gzgz","5b",0.000679299903547847,-7.29444784375459,1,0.000309570003066442
"825","gzgz_5b",2006,"BOUGRA_2002_26","gzgz","5b",0.000309570003066442,-8.08032631026306,1,0.000970334972790374
"826","gzgz_5b",2007,"BOUGRA_2002_26","gzgz","5b",0.000970334972790374,-6.9378692133069,0,NA
"827","gzgz_5b",2002,"BOUGRA_2002_27","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"828","gzgz_5b",2002,"BOUGRA_2002_28","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"829","gzgz_5b",2002,"BOUGRA_2002_29","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"830","gzgz_5b",2002,"BOUGRA_2002_3","gzgz","5b",0.000107606258909704,-9.1370317436225,1,7.50000000000002e-05
"831","gzgz_5b",2004,"BOUGRA_2002_3","gzgz","5b",7.50000000000002e-05,-9.49802244442796,1,0.00161441509448048
"832","gzgz_5b",2005,"BOUGRA_2002_3","gzgz","5b",0.00161441509448048,-6.42878255850745,0,NA
"833","gzgz_5b",2002,"BOUGRA_2002_30","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"834","gzgz_5b",2002,"BOUGRA_2002_31","gzgz","5b",2.50000000000001e-05,-10.5966347330961,1,0.000151715015675119
"835","gzgz_5b",2004,"BOUGRA_2002_31","gzgz","5b",0.000151715015675119,-8.79350669381136,1,0.00207186005073072
"836","gzgz_5b",2006,"BOUGRA_2002_31","gzgz","5b",0.00207186005073072,-6.17930849994967,0,NA
"837","gzgz_5b",2002,"BOUGRA_2002_32","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"838","gzgz_5b",2002,"BOUGRA_2002_33","gzgz","5b",2.5e-05,-10.5966347330961,1,0.00215377996612138
"839","gzgz_5b",2004,"BOUGRA_2002_33","gzgz","5b",0.00215377996612138,-6.14053085675572,1,0.0196769823485503
"840","gzgz_5b",2006,"BOUGRA_2002_33","gzgz","5b",0.0196769823485503,-3.92830573506284,1,0.00218571409851859
"841","gzgz_5b",2007,"BOUGRA_2002_33","gzgz","5b",0.00218571409851859,-6.12581268528415,1,0.00228130618918113
"842","gzgz_5b",2008,"BOUGRA_2002_33","gzgz","5b",0.00228130618918113,-6.08300711006289,1,2.50000000000001e-05
"844","gzgz_5b",2002,"BOUGRA_2002_34","gzgz","5b",2.5e-05,-10.5966347330961,0,NA
"845","gzgz_5b",2002,"BOUGRA_2002_35","gzgz","5b",2.5e-05,-10.5966347330961,1,0.00113791785883107
"846","gzgz_5b",2004,"BOUGRA_2002_35","gzgz","5b",0.00113791785883107,-6.77855512617216,1,0.000238884624793051
"847","gzgz_5b",2005,"BOUGRA_2002_35","gzgz","5b",0.000238884624793051,-8.3395298640416,1,0.000592695023209523
"848","gzgz_5b",2007,"BOUGRA_2002_35","gzgz","5b",0.000592695023209523,-7.43083058601774,1,0.000134311351466
"849","gzgz_5b",2008,"BOUGRA_2002_35","gzgz","5b",0.000134311351466,-8.91534993480518,1,0.00143463504340829
"851","gzgz_5b",2002,"BOUGRA_2002_36","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"852","gzgz_5b",2002,"BOUGRA_2002_37","gzgz","5b",2.49999999999998e-05,-10.5966347330961,0,NA
"853","gzgz_5b",2002,"BOUGRA_2002_38","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"854","gzgz_5b",2002,"BOUGRA_2002_39","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"855","gzgz_5b",2002,"BOUGRA_2002_4","gzgz","5b",0.00772886303079974,-4.86279351247908,1,0.00116267999539066
"856","gzgz_5b",2004,"BOUGRA_2002_4","gzgz","5b",0.00116267999539066,-6.75702759774377,0,NA
"857","gzgz_5b",2002,"BOUGRA_2002_40","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"858","gzgz_5b",2002,"BOUGRA_2002_41","gzgz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"859","gzgz_5b",2002,"BOUGRA_2002_42","gzgz","5b",2.49999999999995e-05,-10.5966347330961,1,0.000513565057134284
"860","gzgz_5b",2004,"BOUGRA_2002_42","gzgz","5b",0.000513565057134284,-7.5741338430777,0,NA
"861","gzgz_5b",2002,"BOUGRA_2002_43","gzgz","5b",2.49999999999995e-05,-10.5966347330961,1,0.00015832996870474
"862","gzgz_5b",2004,"BOUGRA_2002_43","gzgz","5b",0.00015832996870474,-8.75082929310938,0,NA
"863","gzgz_5b",2002,"BOUGRA_2002_44","gzgz","5b",2.49999999999995e-05,-10.5966347330961,0,NA
"864","gzgz_5b",2002,"BOUGRA_2002_45","gzgz","5b",2.4999999999999e-05,-10.5966347330961,0,NA
"865","gzgz_5b",2002,"BOUGRA_2002_46","gzgz","5b",2.4999999999999e-05,-10.5966347330961,0,NA
"866","gzgz_5b",2002,"BOUGRA_2002_47","gzgz","5b",2.4999999999999e-05,-10.5966347330961,1,0.00166976254083471
"867","gzgz_5b",2004,"BOUGRA_2002_47","gzgz","5b",0.00166976254083471,-6.39507385378053,1,2.49999999999994e-05
